# r numerical exact
1.01561 0.36783 0.367835
1.01571 0.367829 0.367835
1.01581 0.367829 0.367834
1.01591 0.367828 0.367833
1.01601 0.367828 0.367833
1.01611 0.367827 0.367832
1.01621 0.367826 0.367832
1.01631 0.367826 0.367831
1.0164 0.367825 0.36783
1.0165 0.367825 0.36783
1.0166 0.367824 0.367829
1.0167 0.367823 0.367829
1.0168 0.367823 0.367828
1.0169 0.367822 0.367828
1.017 0.367822 0.367827
1.0171 0.367821 0.367826
1.0172 0.36782 0.367826
1.01729 0.36782 0.367825
1.01739 0.367819 0.367824
1.01749 0.367819 0.367824
1.01759 0.367818 0.367823
1.01769 0.367817 0.367823
1.01779 0.367817 0.367822
1.01789 0.367816 0.367821
1.01799 0.367815 0.367821
1.01809 0.367815 0.36782
1.01818 0.367814 0.367819
1.01828 0.367813 0.367819
1.01838 0.367813 0.367818
1.01848 0.367812 0.367817
1.01858 0.367811 0.367817
1.01868 0.367811 0.367816
1.01878 0.36781 0.367815
1.01888 0.367809 0.367815
1.01898 0.367809 0.367814
1.01908 0.367808 0.367813
1.01918 0.367807 0.367813
1.01927 0.367807 0.367812
1.01937 0.367806 0.367811
1.01947 0.367805 0.367811
1.01957 0.367805 0.36781
1.01967 0.367804 0.367809
1.01977 0.367803 0.367808
1.01987 0.367803 0.367808
1.01997 0.367802 0.367807
1.02007 0.367801 0.367806
1.02017 0.3678 0.367806
1.02027 0.3678 0.367805
1.02037 0.367799 0.367804
1.02047 0.367798 0.367803
1.02056 0.367797 0.367803
1.02066 0.367797 0.367802
1.02076 0.367796 0.367801
1.02086 0.367795 0.3678
1.02096 0.367794 0.3678
1.02106 0.367794 0.367799
1.02116 0.367793 0.367798
1.02126 0.367792 0.367797
1.02136 0.367791 0.367797
1.02146 0.367791 0.367796
1.02156 0.36779 0.367795
1.02166 0.367789 0.367794
1.02176 0.367788 0.367794
1.02186 0.367788 0.367793
1.02196 0.367787 0.367792
1.02206 0.367786 0.367791
1.02215 0.367785 0.36779
1.02225 0.367784 0.36779
1.02235 0.367784 0.367789
1.02245 0.367783 0.367788
1.02255 0.367782 0.367787
1.02265 0.367781 0.367786
1.02275 0.36778 0.367786
1.02285 0.36778 0.367785
1.02295 0.367779 0.367784
1.02305 0.367778 0.367783
1.02315 0.367777 0.367782
1.02325 0.367776 0.367782
1.02335 0.367775 0.367781
1.02345 0.367775 0.36778
1.02355 0.367774 0.367779
1.02365 0.367773 0.367778
1.02375 0.367772 0.367777
1.02385 0.367771 0.367776
1.02395 0.36777 0.367776
1.02405 0.367769 0.367775
1.02415 0.367769 0.367774
1.02425 0.367768 0.367773
1.02435 0.367767 0.367772
1.02445 0.367766 0.367771
1.02455 0.367765 0.36777
1.02464 0.367764 0.36777
1.02474 0.367763 0.367769
1.02484 0.367762 0.367768
1.02494 0.367762 0.367767
1.02504 0.367761 0.367766
1.02514 0.36776 0.367765
1.02524 0.367759 0.367764
1.02534 0.367758 0.367763
1.02544 0.367757 0.367762
1.02554 0.367756 0.367761
1.02564 0.367755 0.367761
1.02574 0.367754 0.36776
1.02584 0.367753 0.367759
1.02594 0.367752 0.367758
1.02604 0.367752 0.367757
1.02614 0.367751 0.367756
1.02624 0.36775 0.367755
1.02634 0.367749 0.367754
1.02644 0.367748 0.367753
1.02654 0.367747 0.367752
1.02664 0.367746 0.367751
1.02674 0.367745 0.36775
1.02684 0.367744 0.367749
1.02694 0.367743 0.367748
1.02704 0.367742 0.367747
1.02714 0.367741 0.367746
1.02724 0.36774 0.367745
1.02734 0.367739 0.367744
1.02744 0.367738 0.367743
1.02754 0.367737 0.367742
1.02764 0.367736 0.367741
1.02774 0.367735 0.36774
1.02784 0.367734 0.367739
1.02794 0.367733 0.367738
1.02804 0.367732 0.367737
1.02814 0.367731 0.367736
1.02824 0.36773 0.367735
1.02834 0.367729 0.367734
1.02844 0.367728 0.367733
1.02854 0.367727 0.367732
1.02864 0.367726 0.367731
1.02874 0.367725 0.36773
1.02884 0.367724 0.367729
1.02894 0.367723 0.367728
1.02904 0.367722 0.367727
1.02914 0.367721 0.367726
1.02924 0.36772 0.367725
1.02934 0.367719 0.367724
1.02944 0.367718 0.367723
1.02954 0.367717 0.367722
1.02964 0.367716 0.367721
1.02974 0.367715 0.36772
1.02985 0.367713 0.367719
1.02995 0.367712 0.367718
1.03005 0.367711 0.367717
1.03015 0.36771 0.367716
1.03025 0.367709 0.367715
1.03035 0.367708 0.367713
1.03045 0.367707 0.367712
1.03055 0.367706 0.367711
1.03065 0.367705 0.36771
1.03075 0.367704 0.367709
1.03085 0.367703 0.367708
1.03095 0.367701 0.367707
1.03105 0.3677 0.367706
1.03115 0.367699 0.367705
1.03125 0.367698 0.367704
1.03135 0.367697 0.367702
1.03145 0.367696 0.367701
1.03155 0.367695 0.3677
1.03165 0.367694 0.367699
1.03175 0.367692 0.367698
1.03185 0.367691 0.367697
1.03195 0.36769 0.367696
1.03205 0.367689 0.367694
1.03215 0.367688 0.367693
1.03226 0.367687 0.367692
1.03236 0.367686 0.367691
1.03246 0.367684 0.36769
1.03256 0.367683 0.367689
1.03266 0.367682 0.367687
1.03276 0.367681 0.367686
1.03286 0.36768 0.367685
1.03296 0.367679 0.367684
1.03306 0.367677 0.367683
1.03316 0.367676 0.367682
1.03326 0.367675 0.36768
1.03336 0.367674 0.367679
1.03346 0.367673 0.367678
1.03356 0.367671 0.367677
1.03366 0.36767 0.367676
1.03376 0.367669 0.367674
1.03387 0.367668 0.367673
1.03397 0.367667 0.367672
1.03407 0.367665 0.367671
1.03417 0.367664 0.36767
1.03427 0.367663 0.367668
1.03437 0.367662 0.367667
1.03447 0.36766 0.367666
1.03457 0.367659 0.367665
1.03467 0.367658 0.367663
1.03477 0.367657 0.367662
1.03487 0.367655 0.367661
1.03497 0.367654 0.36766
1.03507 0.367653 0.367658
1.03518 0.367652 0.367657
1.03528 0.36765 0.367656
1.03538 0.367649 0.367655
1.03548 0.367648 0.367653
1.03558 0.367647 0.367652
1.03568 0.367645 0.367651
1.03578 0.367644 0.367649
1.03588 0.367643 0.367648
1.03598 0.367641 0.367647
1.03608 0.36764 0.367646
1.03618 0.367639 0.367644
1.03629 0.367638 0.367643
1.03639 0.367636 0.367642
1.03649 0.367635 0.36764
1.03659 0.367634 0.367639
1.03669 0.367632 0.367638
1.03679 0.367631 0.367636
1.03689 0.36763 0.367635
1.03699 0.367628 0.367634
1.03709 0.367627 0.367633
1.03719 0.367626 0.367631
1.0373 0.367624 0.36763
1.0374 0.367623 0.367629
1.0375 0.367622 0.367627
1.0376 0.36762 0.367626
1.0377 0.367619 0.367624
1.0378 0.367618 0.367623
1.0379 0.367616 0.367622
1.038 0.367615 0.36762
1.0381 0.367614 0.367619
1.03821 0.367612 0.367618
1.03831 0.367611 0.367616
1.03841 0.367609 0.367615
1.03851 0.367608 0.367614
1.03861 0.367607 0.367612
1.03871 0.367605 0.367611
1.03881 0.367604 0.367609
1.03891 0.367603 0.367608
1.03902 0.367601 0.367607
1.03912 0.3676 0.367605
1.03922 0.367598 0.367604
1.03932 0.367597 0.367602
1.03942 0.367596 0.367601
1.03952 0.367594 0.3676
1.03962 0.367593 0.367598
1.03973 0.367591 0.367597
1.03983 0.36759 0.367595
1.03993 0.367588 0.367594
1.04003 0.367587 0.367592
1.04013 0.367586 0.367591
1.04023 0.367584 0.36759
1.04033 0.367583 0.367588
1.04043 0.367581 0.367587
1.04054 0.36758 0.367585
1.04064 0.367578 0.367584
1.04074 0.367577 0.367582
1.04084 0.367575 0.367581
1.04094 0.367574 0.367579
1.04104 0.367572 0.367578
1.04115 0.367571 0.367576
1.04125 0.367569 0.367575
1.04135 0.367568 0.367573
1.04145 0.367567 0.367572
1.04155 0.367565 0.367571
1.04165 0.367564 0.367569
1.04175 0.367562 0.367568
1.04186 0.367561 0.367566
1.04196 0.367559 0.367565
1.04206 0.367558 0.367563
1.04216 0.367556 0.367562
1.04226 0.367554 0.36756
1.04236 0.367553 0.367558
1.04247 0.367551 0.367557
1.04257 0.36755 0.367555
1.04267 0.367548 0.367554
1.04277 0.367547 0.367552
1.04287 0.367545 0.367551
1.04297 0.367544 0.367549
1.04308 0.367542 0.367548
1.04318 0.367541 0.367546
1.04328 0.367539 0.367545
1.04338 0.367538 0.367543
1.04348 0.367536 0.367542
1.04358 0.367534 0.36754
1.04369 0.367533 0.367538
1.04379 0.367531 0.367537
1.04389 0.36753 0.367535
1.04399 0.367528 0.367534
1.04409 0.367527 0.367532
1.0442 0.367525 0.367531
1.0443 0.367523 0.367529
1.0444 0.367522 0.367527
1.0445 0.36752 0.367526
1.0446 0.367519 0.367524
1.0447 0.367517 0.367523
1.04481 0.367515 0.367521
1.04491 0.367514 0.367519
1.04501 0.367512 0.367518
1.04511 0.367511 0.367516
1.04521 0.367509 0.367515
1.04532 0.367507 0.367513
1.04542 0.367506 0.367511
1.04552 0.367504 0.36751
1.04562 0.367502 0.367508
1.04572 0.367501 0.367506
1.04583 0.367499 0.367505
1.04593 0.367498 0.367503
1.04603 0.367496 0.367501
1.04613 0.367494 0.3675
1.04623 0.367493 0.367498
1.04634 0.367491 0.367496
1.04644 0.367489 0.367495
1.04654 0.367488 0.367493
1.04664 0.367486 0.367491
1.04675 0.367484 0.36749
1.04685 0.367483 0.367488
1.04695 0.367481 0.367486
1.04705 0.367479 0.367485
1.04715 0.367478 0.367483
1.04726 0.367476 0.367481
1.04736 0.367474 0.36748
1.04746 0.367472 0.367478
1.04756 0.367471 0.367476
1.04766 0.367469 0.367475
1.04777 0.367467 0.367473
1.04787 0.367466 0.367471
1.04797 0.367464 0.367469
1.04807 0.367462 0.367468
1.04818 0.36746 0.367466
1.04828 0.367459 0.367464
1.04838 0.367457 0.367463
1.04848 0.367455 0.367461
1.04859 0.367453 0.367459
1.04869 0.367452 0.367457
1.04879 0.36745 0.367456
1.04889 0.367448 0.367454
1.04899 0.367446 0.367452
1.0491 0.367445 0.36745
1.0492 0.367443 0.367449
1.0493 0.367441 0.367447
1.0494 0.367439 0.367445
1.04951 0.367438 0.367443
1.04961 0.367436 0.367441
1.04971 0.367434 0.36744
1.04981 0.367432 0.367438
1.04992 0.36743 0.367436
1.05002 0.367429 0.367434
1.05012 0.367427 0.367433
1.05022 0.367425 0.367431
1.05033 0.367423 0.367429
1.05043 0.367421 0.367427
1.05053 0.36742 0.367425
1.05063 0.367418 0.367423
1.05074 0.367416 0.367422
1.05084 0.367414 0.36742
1.05094 0.367412 0.367418
1.05104 0.367411 0.367416
1.05115 0.367409 0.367414
1.05125 0.367407 0.367413
1.05135 0.367405 0.367411
1.05145 0.367403 0.367409
1.05156 0.367401 0.367407
1.05166 0.3674 0.367405
1.05176 0.367398 0.367403
1.05187 0.367396 0.367401
1.05197 0.367394 0.3674
1.05207 0.367392 0.367398
1.05217 0.36739 0.367396
1.05228 0.367388 0.367394
1.05238 0.367386 0.367392
1.05248 0.367385 0.36739
1.05258 0.367383 0.367388
1.05269 0.367381 0.367386
1.05279 0.367379 0.367385
1.05289 0.367377 0.367383
1.053 0.367375 0.367381
1.0531 0.367373 0.367379
1.0532 0.367371 0.367377
1.0533 0.367369 0.367375
1.05341 0.367367 0.367373
1.05351 0.367366 0.367371
1.05361 0.367364 0.367369
1.05372 0.367362 0.367367
1.05382 0.36736 0.367365
1.05392 0.367358 0.367363
1.05402 0.367356 0.367362
1.05413 0.367354 0.36736
1.05423 0.367352 0.367358
1.05433 0.36735 0.367356
1.05444 0.367348 0.367354
1.05454 0.367346 0.367352
1.05464 0.367344 0.36735
1.05474 0.367342 0.367348
1.05485 0.36734 0.367346
1.05495 0.367338 0.367344
1.05505 0.367336 0.367342
1.05516 0.367334 0.36734
1.05526 0.367332 0.367338
1.05536 0.36733 0.367336
1.05547 0.367328 0.367334
1.05557 0.367326 0.367332
1.05567 0.367324 0.36733
1.05578 0.367322 0.367328
1.05588 0.36732 0.367326
1.05598 0.367318 0.367324
1.05608 0.367316 0.367322
1.05619 0.367314 0.36732
1.05629 0.367312 0.367318
1.05639 0.36731 0.367316
1.0565 0.367308 0.367314
1.0566 0.367306 0.367312
1.0567 0.367304 0.36731
1.05681 0.367302 0.367308
1.05691 0.3673 0.367306
1.05701 0.367298 0.367304
1.05712 0.367296 0.367302
1.05722 0.367294 0.3673
1.05732 0.367292 0.367298
1.05743 0.36729 0.367296
1.05753 0.367288 0.367294
1.05763 0.367286 0.367291
1.05774 0.367284 0.367289
1.05784 0.367282 0.367287
1.05794 0.36728 0.367285
1.05805 0.367277 0.367283
1.05815 0.367275 0.367281
1.05825 0.367273 0.367279
1.05836 0.367271 0.367277
1.05846 0.367269 0.367275
1.05856 0.367267 0.367273
1.05867 0.367265 0.367271
1.05877 0.367263 0.367268
1.05887 0.367261 0.367266
1.05898 0.367259 0.367264
1.05908 0.367256 0.367262
1.05918 0.367254 0.36726
1.05929 0.367252 0.367258
1.05939 0.36725 0.367256
1.0595 0.367248 0.367254
1.0596 0.367246 0.367251
1.0597 0.367244 0.367249
1.05981 0.367241 0.367247
1.05991 0.367239 0.367245
1.06001 0.367237 0.367243
1.06012 0.367235 0.367241
1.06022 0.367233 0.367239
1.06032 0.367231 0.367236
1.06043 0.367229 0.367234
1.06053 0.367226 0.367232
1.06063 0.367224 0.36723
1.06074 0.367222 0.367228
1.06084 0.36722 0.367226
1.06095 0.367218 0.367223
1.06105 0.367215 0.367221
1.06115 0.367213 0.367219
1.06126 0.367211 0.367217
1.06136 0.367209 0.367215
1.06146 0.367207 0.367212
1.06157 0.367204 0.36721
1.06167 0.367202 0.367208
1.06178 0.3672 0.367206
1.06188 0.367198 0.367204
1.06198 0.367196 0.367201
1.06209 0.367193 0.367199
1.06219 0.367191 0.367197
1.06229 0.367189 0.367195
1.0624 0.367187 0.367192
1.0625 0.367184 0.36719
1.06261 0.367182 0.367188
1.06271 0.36718 0.367186
1.06281 0.367178 0.367183
1.06292 0.367175 0.367181
1.06302 0.367173 0.367179
1.06313 0.367171 0.367177
1.06323 0.367169 0.367174
1.06333 0.367166 0.367172
1.06344 0.367164 0.36717
1.06354 0.367162 0.367167
1.06365 0.367159 0.367165
1.06375 0.367157 0.367163
1.06385 0.367155 0.367161
1.06396 0.367153 0.367158
1.06406 0.36715 0.367156
1.06417 0.367148 0.367154
1.06427 0.367146 0.367151
1.06437 0.367143 0.367149
1.06448 0.367141 0.367147
1.06458 0.367139 0.367144
1.06469 0.367136 0.367142
1.06479 0.367134 0.36714
1.06489 0.367132 0.367138
1.065 0.367129 0.367135
1.0651 0.367127 0.367133
1.06521 0.367125 0.367131
1.06531 0.367122 0.367128
1.06542 0.36712 0.367126
1.06552 0.367118 0.367123
1.06562 0.367115 0.367121
1.06573 0.367113 0.367119
1.06583 0.367111 0.367116
1.06594 0.367108 0.367114
1.06604 0.367106 0.367112
1.06615 0.367103 0.367109
1.06625 0.367101 0.367107
1.06635 0.367099 0.367105
1.06646 0.367096 0.367102
1.06656 0.367094 0.3671
1.06667 0.367092 0.367097
1.06677 0.367089 0.367095
1.06688 0.367087 0.367093
1.06698 0.367084 0.36709
1.06708 0.367082 0.367088
1.06719 0.36708 0.367085
1.06729 0.367077 0.367083
1.0674 0.367075 0.367081
1.0675 0.367072 0.367078
1.06761 0.36707 0.367076
1.06771 0.367067 0.367073
1.06782 0.367065 0.367071
1.06792 0.367063 0.367068
1.06802 0.36706 0.367066
1.06813 0.367058 0.367063
1.06823 0.367055 0.367061
1.06834 0.367053 0.367059
1.06844 0.36705 0.367056
1.06855 0.367048 0.367054
1.06865 0.367045 0.367051
1.06876 0.367043 0.367049
1.06886 0.36704 0.367046
1.06896 0.367038 0.367044
1.06907 0.367035 0.367041
1.06917 0.367033 0.367039
1.06928 0.367031 0.367036
1.06938 0.367028 0.367034
1.06949 0.367026 0.367031
1.06959 0.367023 0.367029
1.0697 0.367021 0.367026
1.0698 0.367018 0.367024
1.06991 0.367016 0.367021
1.07001 0.367013 0.367019
1.07012 0.36701 0.367016
1.07022 0.367008 0.367014
1.07033 0.367005 0.367011
1.07043 0.367003 0.367009
1.07054 0.367 0.367006
1.07064 0.366998 0.367004
1.07074 0.366995 0.367001
1.07085 0.366993 0.366999
1.07095 0.36699 0.366996
1.07106 0.366988 0.366994
1.07116 0.366985 0.366991
1.07127 0.366983 0.366988
1.07137 0.36698 0.366986
1.07148 0.366977 0.366983
1.07158 0.366975 0.366981
1.07169 0.366972 0.366978
1.07179 0.36697 0.366976
1.0719 0.366967 0.366973
1.072 0.366965 0.36697
1.07211 0.366962 0.366968
1.07221 0.366959 0.366965
1.07232 0.366957 0.366963
1.07242 0.366954 0.36696
1.07253 0.366952 0.366957
1.07263 0.366949 0.366955
1.07274 0.366946 0.366952
1.07284 0.366944 0.36695
1.07295 0.366941 0.366947
1.07305 0.366938 0.366944
1.07316 0.366936 0.366942
1.07326 0.366933 0.366939
1.07337 0.366931 0.366936
1.07347 0.366928 0.366934
1.07358 0.366925 0.366931
1.07368 0.366923 0.366929
1.07379 0.36692 0.366926
1.07389 0.366917 0.366923
1.074 0.366915 0.366921
1.0741 0.366912 0.366918
1.07421 0.366909 0.366915
1.07431 0.366907 0.366913
1.07442 0.366904 0.36691
1.07453 0.366901 0.366907
1.07463 0.366899 0.366905
1.07474 0.366896 0.366902
1.07484 0.366893 0.366899
1.07495 0.366891 0.366896
1.07505 0.366888 0.366894
1.07516 0.366885 0.366891
1.07526 0.366882 0.366888
1.07537 0.36688 0.366886
1.07547 0.366877 0.366883
1.07558 0.366874 0.36688
1.07568 0.366872 0.366878
1.07579 0.366869 0.366875
1.07589 0.366866 0.366872
1.076 0.366863 0.366869
1.07611 0.366861 0.366867
1.07621 0.366858 0.366864
1.07632 0.366855 0.366861
1.07642 0.366852 0.366858
1.07653 0.36685 0.366856
1.07663 0.366847 0.366853
1.07674 0.366844 0.36685
1.07684 0.366841 0.366847
1.07695 0.366839 0.366845
1.07705 0.366836 0.366842
1.07716 0.366833 0.366839
1.07727 0.36683 0.366836
1.07737 0.366828 0.366834
1.07748 0.366825 0.366831
1.07758 0.366822 0.366828
1.07769 0.366819 0.366825
1.07779 0.366816 0.366822
1.0779 0.366814 0.36682
1.078 0.366811 0.366817
1.07811 0.366808 0.366814
1.07822 0.366805 0.366811
1.07832 0.366802 0.366808
1.07843 0.3668 0.366806
1.07853 0.366797 0.366803
1.07864 0.366794 0.3668
1.07874 0.366791 0.366797
1.07885 0.366788 0.366794
1.07896 0.366785 0.366791
1.07906 0.366783 0.366789
1.07917 0.36678 0.366786
1.07927 0.366777 0.366783
1.07938 0.366774 0.36678
1.07948 0.366771 0.366777
1.07959 0.366768 0.366774
1.0797 0.366765 0.366771
1.0798 0.366763 0.366769
1.07991 0.36676 0.366766
1.08001 0.366757 0.366763
1.08012 0.366754 0.36676
1.08023 0.366751 0.366757
1.08033 0.366748 0.366754
1.08044 0.366745 0.366751
1.08054 0.366742 0.366748
1.08065 0.36674 0.366745
1.08075 0.366737 0.366743
1.08086 0.366734 0.36674
1.08097 0.366731 0.366737
1.08107 0.366728 0.366734
1.08118 0.366725 0.366731
1.08128 0.366722 0.366728
1.08139 0.366719 0.366725
1.0815 0.366716 0.366722
1.0816 0.366713 0.366719
1.08171 0.36671 0.366716
1.08181 0.366707 0.366713
1.08192 0.366704 0.36671
1.08203 0.366701 0.366707
1.08213 0.366699 0.366705
1.08224 0.366696 0.366702
1.08235 0.366693 0.366699
1.08245 0.36669 0.366696
1.08256 0.366687 0.366693
1.08266 0.366684 0.36669
1.08277 0.366681 0.366687
1.08288 0.366678 0.366684
1.08298 0.366675 0.366681
1.08309 0.366672 0.366678
1.08319 0.366669 0.366675
1.0833 0.366666 0.366672
1.08341 0.366663 0.366669
1.08351 0.36666 0.366666
1.08362 0.366657 0.366663
1.08373 0.366654 0.36666
1.08383 0.366651 0.366657
1.08394 0.366648 0.366654
1.08404 0.366645 0.366651
1.08415 0.366642 0.366648
1.08426 0.366639 0.366645
1.08436 0.366636 0.366642
1.08447 0.366633 0.366639
1.08458 0.36663 0.366636
1.08468 0.366627 0.366633
1.08479 0.366623 0.366629
1.0849 0.36662 0.366626
1.085 0.366617 0.366623
1.08511 0.366614 0.36662
1.08521 0.366611 0.366617
1.08532 0.366608 0.366614
1.08543 0.366605 0.366611
1.08553 0.366602 0.366608
1.08564 0.366599 0.366605
1.08575 0.366596 0.366602
1.08585 0.366593 0.366599
1.08596 0.36659 0.366596
1.08607 0.366587 0.366593
1.08617 0.366583 0.36659
1.08628 0.36658 0.366586
1.08639 0.366577 0.366583
1.08649 0.366574 0.36658
1.0866 0.366571 0.366577
1.08671 0.366568 0.366574
1.08681 0.366565 0.366571
1.08692 0.366562 0.366568
1.08703 0.366559 0.366565
1.08713 0.366555 0.366561
1.08724 0.366552 0.366558
1.08735 0.366549 0.366555
1.08745 0.366546 0.366552
1.08756 0.366543 0.366549
1.08767 0.36654 0.366546
1.08777 0.366537 0.366543
1.08788 0.366533 0.366539
1.08799 0.36653 0.366536
1.08809 0.366527 0.366533
1.0882 0.366524 0.36653
1.08831 0.366521 0.366527
1.08841 0.366518 0.366524
1.08852 0.366514 0.36652
1.08863 0.366511 0.366517
1.08873 0.366508 0.366514
1.08884 0.366505 0.366511
1.08895 0.366502 0.366508
1.08906 0.366498 0.366504
1.08916 0.366495 0.366501
1.08927 0.366492 0.366498
1.08938 0.366489 0.366495
1.08948 0.366486 0.366492
1.08959 0.366482 0.366488
1.0897 0.366479 0.366485
1.0898 0.366476 0.366482
1.08991 0.366473 0.366479
1.09002 0.366469 0.366475
1.09012 0.366466 0.366472
1.09023 0.366463 0.366469
1.09034 0.36646 0.366466
1.09045 0.366456 0.366462
1.09055 0.366453 0.366459
1.09066 0.36645 0.366456
1.09077 0.366447 0.366453
1.09087 0.366443 0.366449
1.09098 0.36644 0.366446
1.09109 0.366437 0.366443
1.0912 0.366433 0.36644
1.0913 0.36643 0.366436
1.09141 0.366427 0.366433
1.09152 0.366424 0.36643
1.09162 0.36642 0.366426
1.09173 0.366417 0.366423
1.09184 0.366414 0.36642
1.09195 0.36641 0.366417
1.09205 0.366407 0.366413
1.09216 0.366404 0.36641
1.09227 0.3664 0.366407
1.09237 0.366397 0.366403
1.09248 0.366394 0.3664
1.09259 0.36639 0.366397
1.0927 0.366387 0.366393
1.0928 0.366384 0.36639
1.09291 0.36638 0.366387
1.09302 0.366377 0.366383
1.09313 0.366374 0.36638
1.09323 0.36637 0.366377
1.09334 0.366367 0.366373
1.09345 0.366364 0.36637
1.09356 0.36636 0.366366
1.09366 0.366357 0.366363
1.09377 0.366354 0.36636
1.09388 0.36635 0.366356
1.09399 0.366347 0.366353
1.09409 0.366343 0.36635
1.0942 0.36634 0.366346
1.09431 0.366337 0.366343
1.09442 0.366333 0.366339
1.09452 0.36633 0.366336
1.09463 0.366326 0.366333
1.09474 0.366323 0.366329
1.09485 0.36632 0.366326
1.09495 0.366316 0.366322
1.09506 0.366313 0.366319
1.09517 0.366309 0.366316
1.09528 0.366306 0.366312
1.09538 0.366303 0.366309
1.09549 0.366299 0.366305
1.0956 0.366296 0.366302
1.09571 0.366292 0.366298
1.09581 0.366289 0.366295
1.09592 0.366285 0.366291
1.09603 0.366282 0.366288
1.09614 0.366278 0.366285
1.09624 0.366275 0.366281
1.09635 0.366271 0.366278
1.09646 0.366268 0.366274
1.09657 0.366264 0.366271
1.09668 0.366261 0.366267
1.09678 0.366258 0.366264
1.09689 0.366254 0.36626
